path,build.compileSdk,build.targetSdk,build.minSdkVersion,AndroidManifest.maxSdkVersion,AndroidManifest.targetSdkVersion,AndroidManifest.minSdkVersion
./repositorios/android-SwipeRefreshMultipleViews/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-PictureInPicture/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-PictureInPicture/kotlinApp/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/uiautomator/BasicSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/uiautomator/BasicSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/MultiWindowSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/MultiWindowSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/WebBasicSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/BasicSampleBundled/AndroidManifest.xml,,,,,,10
./repositorios/android-testing/ui/espresso/BasicSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/BasicSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/CustomMatcherSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/CustomMatcherSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/IdlingResourceSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/IdlingResourceSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/MultiProcessSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/MultiProcessSample/app/src/androidTest/AndroidManifest.xml,,,,,,26
./repositorios/android-testing/ui/espresso/DataAdapterSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/DataAdapterSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/IntentsBasicSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/IntentsBasicSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/IntentsAdvancedSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/IntentsAdvancedSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/RecyclerViewSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/ui/espresso/RecyclerViewSample/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-testing/integration/ServiceTestRuleSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/unit/BasicSample-kotlinApp/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/unit/BasicUnitAndroidTest/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/unit/BasicSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing/runner/AndroidJunitRunnerSample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-SlidingTabsBasic/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-SlidingTabsBasic/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AppRestrictionSchema/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BeamLargeFiles/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BeamLargeFiles/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-custom-lint-rules/android-studio-3/library/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-NotificationChannels/kotlinApp/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-NotificationChannels/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AccelerometerPlay/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ShareActionProvider/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-ShareActionProvider/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicMediaDecoder/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ConfirmCredential/Application/AndroidManifest.xml,,,,,,
./repositorios/android-ConfirmCredential/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-awareness/basic-awareness-sample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-FingerprintDialog/kotlinApp/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-FingerprintDialog/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/leanback-homescreen-channels/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicImmersiveMode/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BasicImmersiveMode/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ScopedDirectoryAccess/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-WifiRttScan/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ImmersiveMode/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-ImmersiveMode/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AppShortcuts/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BorderlessButtons/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicMediaRouter/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BasicMediaRouter/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ContentProviderPaging/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ContentProviderPaging/kotlinApp/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ContentProviderPaging/kotlinApp/resources/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ContentProviderPaging/resources/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-DeviceOwner/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-RepeatingAlarm/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-JobScheduler/kotlinApp/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-JobScheduler/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-JobScheduler/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-DataLayer/Application/src/main/AndroidManifest.xml,,,,,,18
./repositorios/android-DataLayer/Wearable/src/main/AndroidManifest.xml,,,,,,23
./repositorios/android-WearDrawers/Wearable/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-WearOAuth/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-EmojiCompat/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-EmojiCompat/kotlinApp/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-google-accounts/AutoManage/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-google-accounts/QuickStart/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/leanback-showcase/app/src/main/AndroidManifest.xml,,,,,,17
./repositorios/android-WatchViewStub/Wearable/src/main/AndroidManifest.xml,,,,,,22
./repositorios/android-CardView/kotlinApp/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-CardView/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-CardView/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-OurStreets/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ActionBarCompat-ListPopupMenu/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-ActionBarCompat-ListPopupMenu/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-MediaRecorder/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-RevealEffectBasic/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-RevealEffectBasic/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-CustomTransition/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-StorageClient/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-StorageClient/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AutofillFramework/kotlinApp/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AutofillFramework/Application/build/intermediates/manifests/full/release/AndroidManifest.xml,,,,,,26
./repositorios/android-AutofillFramework/Application/build/intermediates/manifests/full/debug/AndroidManifest.xml,,,,,,26
./repositorios/android-AutofillFramework/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AutofillFramework/afservice/build/intermediates/manifests/full/release/AndroidManifest.xml,,,,,,26
./repositorios/android-AutofillFramework/afservice/build/intermediates/manifests/full/debug/AndroidManifest.xml,,,,,,26
./repositorios/android-AutofillFramework/afservice/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-NetworkConnect/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-NetworkConnect/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/easypermissions/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/easypermissions/easypermissions/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-StorageProvider/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-Interpolator/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-Interpolator/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ElevationBasic/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-ElevationBasic/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/aab-simple/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-kotlin/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-kotlin/features/hello/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-kotlin/features/bye/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-kotlin/features/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/install-api/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/install-api/features/install/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/install-api/features/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/urlless/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/urlless/greet/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/urlless/feature/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/urlless/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/storage-api/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/storage-api/features/storage/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/storage-api/features/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/multi-feature-module/detail/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/multi-feature-module/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/multi-feature-module/main/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/multi-feature-module/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/service/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/service/lib/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-java/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-java/feature/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/cookie-api/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/cookie-api/features/cookie/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/cookie-api/features/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/flavors/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/flavors/features/hello/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/flavors/features/bye/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/flavors/features/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/configuration-apks/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/configuration-apks/features/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/analytics/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/analytics/feature/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/analytics/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-feature-module/installed/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-feature-module/features/hello/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-feature-module/features/bye/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-instant-apps/hello-feature-module/features/base/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-CustomNotifications/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicNetworking/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BasicNetworking/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ScreenCapture/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/LocationUpdatesPendingIntent/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/Geofencing/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/ActivityRecognition/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/LocationUpdates/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/LocationUpdates/app/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/LocationAddress/java/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/LocationAddress/kotlin/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/LocationUpdatesForegroundService/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/BasicLocationSample/java/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-location/BasicLocationSample/kotlin/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/androidtv-sample-inputs/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/androidtv-sample-inputs/library/src/main/AndroidManifest.xml,,,,,,
./repositorios/androidtv-sample-inputs/library/src/androidTest/AndroidManifest.xml,,,,,,
./repositorios/android-WearHighBandwidthNetworking/Wearable/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicTransition/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-PermissionRequest/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AdvancedImmersiveMode/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-AdvancedImmersiveMode/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AppRestrictionEnforcer/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-DrawableTinting/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-SpeedTracker/Application/src/main/AndroidManifest.xml,,,,,,18
./repositorios/android-SpeedTracker/Shared/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-SpeedTracker/Wearable/src/main/AndroidManifest.xml,,,,,,20
./repositorios/android-RenderScriptIntrinsic/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-RenderScriptIntrinsic/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-credentials/credentials-quickstart/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-credentials/credentials-signin/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-credentials/sms-verification/android/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-places/PlaceCompleteAdapter/Application/src/main/AndroidManifest.xml,,,,,,14
./repositorios/android-play-places/PlacePicker/Application/src/main/AndroidManifest.xml,,,,,,14
./repositorios/android-play-places/PlaceCompleteActivity/Application/src/main/AndroidManifest.xml,,,,,,14
./repositorios/android-play-places/PlaceCompleteFragment/Application/src/main/AndroidManifest.xml,,,,,,14
./repositorios/android-DirectBoot/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-CardReader/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-CardReader/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-TensorFlowCloudMachineLearningEngineStylizer/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-MediaBrowserService/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-Camera2Basic/kotlinApp/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-Camera2Basic/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-Camera2Basic/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-DragAndDropAcrossApps/DragSource/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-DragAndDropAcrossApps/DropTarget/src/main/AndroidManifest.xml,,,,,,
./repositorios/attendee-checkin/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-SwipeRefreshListFragment/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-SwipeRefreshListFragment/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicNotifications/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BasicNotifications/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ActiveNotifications/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-AppUsageStatistics/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-Camera2Video/kotlinApp/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-Camera2Video/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicGestureDetect/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BasicGestureDetect/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ActionBarCompat-Basic/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-ActionBarCompat-Basic/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-MessagingService/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-WearComplicationProvidersTestSuite/Wearable/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/doubleclick/RewardedVideoExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/doubleclick/BannerExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/doubleclick/InterstitialExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/doubleclick/CustomRenderingExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/advanced/APIDemo/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/advanced/BannerRecyclerViewExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/admob/RewardedVideoExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/admob/BannerExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/admob/NativeAdvancedExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-ads/admob/InterstitialExample/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-DocumentCentricApps/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicAndroidKeyStore/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BasicAndroidKeyStore/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicContactables/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BasicContactables/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/chromeos-android-draganddrop-demo/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BasicManagedProfile/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-RuntimePermissionsWear/Application/src/main/AndroidManifest.xml,,,,,,18
./repositorios/android-RuntimePermissionsWear/Shared/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-RuntimePermissionsWear/Wearable/src/main/AndroidManifest.xml,,,,,,21
./repositorios/android-testing-templates/AndroidTestingBlueprint/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing-templates/AndroidTestingBlueprint/app/src/androidTest/AndroidManifest.xml,,,,,"22"" android:minSdkVersion=""10",10
./repositorios/android-testing-templates/AndroidTestingBlueprint/module-android-library/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing-templates/AndroidTestingBlueprint/module-flavor1-androidTest-only/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing-templates/AndroidTestingBlueprint-kotlinApp/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing-templates/AndroidTestingBlueprint-kotlinApp/app/src/androidTest/AndroidManifest.xml,,,,,"22"" android:minSdkVersion=""10",10
./repositorios/android-testing-templates/AndroidTestingBlueprint-kotlinApp/module-android-library/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testing-templates/AndroidTestingBlueprint-kotlinApp/module-flavor1-androidTest-only/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-BluetoothAdvertisements/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-SlidingTabsColors/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-SlidingTabsColors/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-LNotifications/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-LNotifications/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-MultiWindowPlayground/kotlinApp/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-MultiWindowPlayground/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-games-in-motion/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-NfcProvisioning/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/androidtv-VisualGameController/AndroidManifest.xml,,,,,,19
./repositorios/android-BasicAccessibility/Application/tests/AndroidManifest.xml,,,,,,
./repositorios/android-BasicAccessibility/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-testdpc/app/src/replica/AndroidManifest.xml,,,,,,
./repositorios/android-testdpc/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-billing/TrivialDrive/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-billing/TrivialDrive_v2/mobile/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-billing/TrivialDrive_v2/shared-module/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-billing/TrivialDrive_v2/wear/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-billing/TrivialDrive_v2/base-feature/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-billing/TrivialDrive_v2/tv/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-play-billing/ClassyTaxi/android/ClassyTaxi/app/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-WatchFace/Application/src/main/AndroidManifest.xml,,,,,,18
./repositorios/android-WatchFace/Wearable/src/main/AndroidManifest.xml,,,,,,21
./repositorios/android-BatchStepSensor/Application/src/main/AndroidManifest.xml,,,,,,
./repositorios/android-SimpleMediaPlayer/app/src/main/AndroidManifest.xml,,,,,,
