nameProject,total,add,modify,delete,tipoDistinct,java,javaDistinct,properties,jar,jarDistinct,build.gradle,buildDistinct,pom.xml,pomDistinct,manifest.xml,manifestDistinct,xml,xmlDistinct,bat,batDistinct,md,adoc,read,yaml,yamlDistinct,txt,txtDistinct,sh,shDistinct,travisyml,yml,ymlDistinct,cmd,cmdDistinct,kt,ktDistinct,json,jsonDistinct,other
ashfaqn/gs-spring-boot-docker,45,12,2,31,12,5,5,5,5,5,3,3,5,3,0,0,5,3,3,3,0,2,2,0,0,2,2,1,1,0,2,2,3,3,0,0,0,0,9
VishnuJammula/gs-spring-boot-docker,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satishrawat/gs-spring-boot-docker,19,1,0,18,12,1,1,2,2,2,1,1,1,1,0,0,1,1,1,1,0,2,2,0,0,2,2,2,2,1,0,0,1,1,0,0,0,0,4
cosmos0703/gs-spring-boot-docker,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
devopsravikumar/gs-spring-boot-docker,67,13,43,11,1,0,0,0,0,0,0,0,36,1,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
fingolfint/gs-spring-boot-docker,40,20,4,16,14,2,2,3,3,3,2,2,2,2,0,0,2,2,2,2,1,0,1,10,8,1,1,1,1,0,0,0,1,1,0,0,0,0,12
sagarrao/gs-scheduling-tasks,6,2,4,0,2,4,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arkenoid/gs-scheduling-tasks,4,2,2,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chicagozer/gs-scheduling-tasks,10,7,3,0,3,7,7,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iqequal0/gs-scheduling-tasks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
container1616/gs-scheduling-tasks,12,4,8,0,3,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
fanshaoer/gs-scheduling-tasks,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jenlihua/gs-scheduling-tasks,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Buzzardo/gs-scheduling-tasks,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basgolfer/gs-scheduling-tasks,2,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
techsubodh/gs-scheduling-tasks,8,3,5,0,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nazaninsbr/gs-scheduling-tasks,7,4,1,2,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andyliu1985/gs-scheduling-tasks,12,0,12,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPUTtp2/gs-maven,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lotrietb/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bradleyprince/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lancehutchinson/gs-maven,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210016299/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210037741/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mattWhitwam/gs-maven,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frances72/gs-maven,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muneebah/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephenah-baloyi/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JillJeftha/gs-maven,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bulumko/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berthymack/gs-maven,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204540461/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damonslu/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakkies/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebogangdj/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vuyokazi8110/gs-maven,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vane101/gs-maven,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
bonganiklaas/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211227498/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandakahle/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SirDyasi/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevincanning/gs-maven,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lseebach/gs-maven,2,0,2,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dlee0113/gs-maven,2,0,2,0,1,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruchakul92/gs-maven,8,1,3,4,2,2,2,0,0,0,0,0,6,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensaid/gs-maven,13,7,0,6,2,8,4,0,0,0,0,0,5,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarwinderSingh/gs-maven,4,0,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siva517/gs-maven,11,0,11,0,2,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titomilton/gs-maven,2,0,2,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vga-rb/gs-maven,6,3,0,3,2,4,4,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UdayKumarNettem/gs-maven,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roger8849/gs-maven,3,1,2,0,2,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chaitu88a/gs-maven,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharadvishe/gs-maven,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TimPerry1994/gs-maven,11,1,9,1,2,3,2,0,0,0,0,0,8,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junpengl/gs-maven,16,0,0,16,8,3,3,2,2,2,0,0,1,1,0,0,1,1,0,0,0,2,2,0,0,3,3,1,1,0,0,0,1,1,0,0,0,0,1
dkhode/gs-maven,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chellakarthik24/gs-maven,6,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4
sh88/gs-maven,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
titusn/gs-maven,45,2,36,7,5,2,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,39
Buzzardo/gs-maven,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saikishore44/gs-maven,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sravyamaridi/gs-maven,3,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
russest3/gs-maven,14,0,2,12,7,2,2,2,2,2,0,0,3,2,0,0,3,2,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,1
pavants52/gs-maven,33,2,30,1,3,14,3,0,0,0,0,0,9,2,0,0,9,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7
vnukala2008/gs-maven,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nikhilakudikala/gs-maven,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijarami/gs-maven,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Todd-Thomas/gs-maven,3,1,2,0,2,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airvin/gs-maven,5,2,3,0,4,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
imsunilkulkarni/gs-maven,17,17,0,0,6,5,5,0,0,0,0,0,2,2,0,0,2,2,0,0,0,2,2,0,0,3,3,1,1,0,0,0,2,2,0,0,0,0,2
tonysfng/gs-maven,3,0,3,0,2,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RaviKumar1159/gs-maven,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnishAnil/gs-maven,3,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
sdeleuze/kotlin-vaadin-spring-data-example,51,3,28,20,11,8,8,5,4,4,4,3,3,3,0,0,3,3,2,2,0,11,11,0,0,0,0,1,1,2,0,0,1,1,7,4,0,0,5
snicoll/kotlin-vaadin-spring-data-example,51,3,28,20,11,8,8,5,4,4,4,3,3,3,0,0,3,3,2,2,0,11,11,0,0,0,0,1,1,2,0,0,1,1,7,4,0,0,5
liefra/kotlin-vaadin-spring-data-example,65,9,30,26,11,13,13,5,4,4,5,3,4,3,0,0,4,3,2,2,0,11,11,0,0,0,0,1,1,2,0,0,1,1,14,11,0,0,5
patux21/kotlin-vaadin-spring-data-example,65,9,30,26,11,13,13,5,4,4,5,3,4,3,0,0,4,3,2,2,0,11,11,0,0,0,0,1,1,2,0,0,1,1,14,11,0,0,5
Olezha/gs-crud-with-vaadin,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buzzardo/gs-crud-with-vaadin,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kharmaodo/gs-crud-with-vaadin-1,47,3,24,20,10,8,8,5,4,4,4,3,3,3,0,0,3,3,2,2,0,9,9,0,0,0,0,1,1,0,0,0,1,1,7,4,0,0,3
jcgueriaud/gs-crud-with-vaadin,18,1,8,9,7,7,6,3,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
mstahv/gs-crud-with-vaadin,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlexByte/gs-crud-with-vaadin,37,1,7,29,7,15,11,4,4,4,3,2,3,2,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
simarezania/gs-crud-with-vaadin,11,4,7,0,2,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SirLJM/gs-crud-with-vaadin,3,2,1,0,2,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mgsmith128/kotlin-vaadin-spring-data-example,65,9,30,26,11,13,13,5,4,4,5,3,4,3,0,0,4,3,2,2,0,11,11,0,0,0,0,1,1,2,0,0,1,1,14,11,0,0,5
vlipovetskii/gs-crud-with-vaadin,3,2,1,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mehdi-vaadin/gs-crud-with-vaadin,2,0,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msgilligan/gs-uploading-files,8,0,8,0,4,0,0,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheparzo/gs-uploading-files,9,3,6,0,4,2,2,2,0,0,0,0,3,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ElomAtsouAgboka/gs-uploading-files,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wanghaojun/gs-uploading-files,11,3,5,3,5,3,1,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
abinet/gs-uploading-files,10,1,9,0,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
youfeng243/gs-uploading-files,17,0,6,11,7,8,8,2,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Buzzardo/gs-uploading-files,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newlight77/gs-uploading-files,174,25,149,0,11,32,16,9,4,4,44,2,42,2,0,0,42,2,0,0,0,29,29,0,0,1,1,0,0,1,0,0,2,2,0,0,1,1,10
district10/gs-uploading-files,22,1,0,21,10,6,6,4,3,3,1,1,1,1,0,0,1,1,1,1,1,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2
vcoder4c/gs-uploading-files,5,0,5,0,4,2,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkgobaco/gs-uploading-files,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jdelagal/gs-uploading-files,9,2,3,4,5,4,4,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
browncrane/gs-uploading-files,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ulrichwinter/gs-uploading-files,7,4,3,0,4,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
jamataran/gs-uploading-files,46,8,7,31,13,14,14,6,4,4,2,2,1,1,0,0,1,1,2,2,3,2,5,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,8
liudonghua123/gs-uploading-files,3,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
mnhock/gs-testing-web,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dsvirid/gs-testing-web,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buzzardo/gs-testing-web,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xuqisheng/gs-testing-web,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomohiro-mitani/gs-testing-web,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
nogamincho/gs-testing-web,74,32,4,38,14,34,34,6,4,4,2,2,7,3,0,0,7,3,2,2,0,2,2,0,0,2,2,1,1,1,3,1,2,2,0,0,1,1,8
TakaakiAndo1/gs-testing-web,5,0,5,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josephmc5/gs-serving-web-content,4,0,4,0,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
beswarm/gs-serving-web-content,10,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Sheparzo/gs-serving-web-content,8,0,8,0,4,2,2,0,0,0,0,0,4,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
bobbylough/gs-serving-web-content,3,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
elune1108/gs-serving-web-content,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TrentonAdams/gs-serving-web-content,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webcane/gs-serving-web-content,3,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
flangewad/gs-serving-web-content,36,6,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,15,2,0,0,0,0,0,0,6
calm4wei/gs-serving-web-content,37,18,19,0,7,19,13,1,0,0,0,0,4,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,10
vulicny/gs-serving-web-content,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rkmallik/gs-serving-web-content,11,3,7,1,4,2,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3
mageddo/gs-serving-web-content,33,7,24,2,5,7,3,3,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
abhishek-galoda/gs-serving-web-content,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
svenugopal91/gs-serving-web-content,10,2,8,0,3,4,2,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
jwsliu/gs-serving-web-content,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
razortag97/gs-serving-web-content,3,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rmdrabach/gs-serving-web-content,42,14,5,23,17,6,6,4,3,3,1,1,2,2,0,0,3,3,1,1,2,2,4,0,0,0,0,1,1,1,0,0,2,2,0,0,1,1,16
qijunbo/gs-serving-web-content,6,4,0,2,3,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buzzardo/gs-serving-web-content,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stride-nyc/gs-serving-web-content,33,3,5,25,12,3,3,3,3,3,1,1,2,2,0,0,2,2,1,1,0,2,2,0,0,2,2,1,1,7,1,1,2,2,0,0,0,0,12
martika810/gs-serving-web-content,5,2,3,0,2,2,2,0,0,0,0,0,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neilernst/gs-serving-web-content,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Rajdash/gs-serving-web-content,161,76,82,3,14,13,2,1,40,40,0,0,5,1,0,0,6,2,0,0,3,1,4,0,0,4,3,27,10,0,9,3,0,0,0,0,1,1,56
Akavith/gs-serving-web-content,12,5,7,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
binbinning/gs-serving-web-content,4,1,3,0,4,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wphokomp/gs-serving-web-content,3,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dtippabattuni/gs-serving-web-content,19,0,0,19,9,2,2,3,3,3,2,2,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4
bernardpaulus/gs-serving-web-content,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vedhamurthy/gs-serving-web-content,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aelbereth/gs-serving-web-content,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhilCorney/gs-serving-web-content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohonsing113/gs-serving-web-content,4,1,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Venicelam/gs-serving-web-content,4,1,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ikersuen/gs-serving-web-content,4,1,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
rexlo317/gs-serving-web-content,10,5,5,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
