nameProject,total,add,modify,delete,tipoDistinct,java,javaDistinct,properties,jar,jarDistinct,build.gradle,buildDistinct,pom.xml,pomDistinct,manifest.xml,manifestDistinct,xml,xmlDistinct,bat,batDistinct,md,adoc,read,yaml,yamlDistinct,txt,txtDistinct,sh,shDistinct,travisyml,yml,ymlDistinct,cmd,cmdDistinct,kt,ktDistinct,json,jsonDistinct,other
evansherry/android-testing,25,3,22,0,3,5,5,0,0,0,16,16,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HonghuiLi/android-testing,6,3,3,0,3,1,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
joshnielson/android-testing,5,1,4,0,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tybelnap/android-testing,6,1,5,0,3,2,2,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sledguy/android-testing,17,5,7,5,3,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SaxenaKaustubh/android-testing,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zeroclouds/android-testing,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lzhang1/android-testing,7,1,6,0,2,4,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divya063/android-testing,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saucelabs/android-testing,17,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
adani-grab/android-testing,1230,446,11,773,15,147,54,72,95,34,84,32,0,0,66,26,368,145,38,15,42,0,42,3,1,3,1,3,2,0,0,0,0,0,18,6,0,0,357
bakikocak/android-testing,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akholafaei/android-testing,52,33,19,0,11,3,3,3,1,1,20,18,0,0,2,2,11,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
limitx/android-testing,6,0,6,0,3,0,0,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohitmun/android-testing,3,0,3,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNShrinidhi/android-testing,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scinfu/android-testing,547,34,17,496,19,58,58,28,36,36,32,32,0,0,26,26,169,168,15,15,19,0,19,2,2,1,1,1,1,0,0,0,0,0,9,9,0,0,177
vladimirjeune/android-testing,6,0,6,0,2,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aha-oretama/android-testing,5,0,5,0,2,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hx-git/android-testing,8,7,1,0,4,0,0,2,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TheWiseOptimist/googlesamples_android-testing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hannesa2/android-testing,3,0,3,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burakozknn/android-testing,5,0,5,0,2,2,2,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yasu7ri/android-testing,8,1,7,0,5,2,1,0,0,0,3,2,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prav1021/android-testing,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dylian94/android-Camera2Basic,21,2,19,0,5,5,5,1,0,0,2,1,0,0,3,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
woxxy/android-Camera2Basic,6,0,4,2,4,2,2,1,0,0,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stefan-andersen/android-Camera2Basic,10,3,7,0,3,3,3,0,0,0,0,0,0,0,1,1,6,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staber/android-Camera2Basic,1586,1128,426,32,20,31,8,6,46,17,4,1,0,0,19,14,492,437,0,0,1,0,1,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,992
colinsung/android-credentials,3,0,3,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fjlopezs/android-credentials,31,8,23,0,3,6,5,0,0,0,4,2,0,0,3,1,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npesic/android-credentials,10,4,6,0,3,6,6,0,0,0,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TonyTangAndroid/android-credentials,2,0,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sypark0720/android-credentials,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ken5scal/android-credentials,5,2,3,0,5,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
huntersjq/android-EmojiCompat,4,1,3,0,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MaTriXy/android-instant-apps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palleas/android-instant-apps,12,0,12,0,1,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laurentlr/android-instant-apps,16,3,13,0,4,7,5,2,0,0,2,1,0,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumitgpt/android-instant-apps,7,0,7,0,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gcantoni/android-instant-apps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexnavarro/android-instant-apps,37,29,8,0,6,2,2,2,0,0,4,4,0,0,1,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
tjohns/android-instant-apps,16,11,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NathanRomike/android-instant-apps,5,0,5,0,3,1,1,0,0,0,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elodieferrais/android-instant-apps,9,0,9,0,4,2,1,0,0,0,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UdamSaini/android-instant-apps,5,0,5,0,3,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zavidovych/android-instant-apps,4,0,4,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
vazgen-vazg/android-instant-apps,20,4,16,0,5,0,0,0,0,0,11,1,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
acrlewis/android-instant-apps,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dakshj/android-instant-apps,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natario1/android-instant-apps,10,5,5,0,3,0,0,1,0,0,5,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inuko/android-instant-apps,2,0,2,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zawadz88/android-instant-apps,6,1,5,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IgorGanapolsky/android-instant-apps,95,13,74,8,6,0,0,13,0,0,57,57,0,0,0,0,15,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
samtstern/android-nearby,2,0,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
letroll/android-nearby,5,1,4,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fmatosqg/android-nearby,15,1,14,0,5,0,0,2,2,2,5,4,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
kevindeasis/android-nearby,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RodrigoMirandaMarenco/android-nearby,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
setohima/android-nearby,4,0,4,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kernunnos/android-nearby,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mugi111/android-nearby,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robapaul88/android-nearby,10,0,10,0,5,3,2,1,0,0,2,2,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
connecting-the-dots/android-AppUsageStatistics,816,796,20,0,18,9,8,2,15,15,1,1,0,0,9,9,319,318,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,465
thiagoretondar/android-AppUsageStatistics,5,1,4,0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sel/android-AppUsageStatistics,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtfeng/android-AppUsageStatistics,1761,1560,197,4,18,10,8,7,40,37,0,0,0,0,15,15,660,624,0,0,0,0,0,0,0,26,18,0,0,0,0,0,0,0,0,0,252,126,766
Gabriel0402/android-AppUsageStatistics,1869,1868,1,0,20,18,18,3,94,94,1,1,0,0,13,13,149,149,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,135,135,1452
rezastallone/android-AppUsageStatistics,3,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
J370/android-AppUsageStatistics,7,6,1,0,3,0,0,0,0,0,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
julioz/android-custom-lint-rules,4,1,3,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flavioarfaria/android-custom-lint-rules,13,7,6,0,6,5,5,1,0,0,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
IranApps/android-play-billing,2,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BigXiaoYang/android-play-billing,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shimondoodkin/android-play-billing,10,0,10,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
williesong/android-play-billing,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rbashish/android-play-billing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
benju69/android-play-billing,7,0,7,0,2,5,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dec1/android-play-billing,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prashant31191/android-play-billing,55,38,17,0,4,33,32,1,0,0,3,2,0,0,2,1,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henjrchen/android-play-billing,3,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HBOCodeLabs/android-play-billing,8,0,7,1,3,6,4,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jnst/android-play-billing,2,0,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
komeilkamal/android-play-billing,3,0,3,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vwmattr/android-play-billing,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IgorGanapolsky/android-play-billing,4,0,4,0,2,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
audtjddld/android-play-billing,32,26,6,0,5,16,16,1,0,0,3,3,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
soshial/android-play-billing,9,0,9,0,2,8,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16sic013j/android-play-billing,72,70,2,0,8,1,1,2,1,1,1,1,0,0,0,0,63,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
tune-andyp/android-play-billing,37,15,22,0,9,8,5,4,0,0,11,9,0,0,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
asajim/android-play-billing,15,0,15,0,3,0,0,2,0,0,7,7,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ilprofugo/android-play-billing,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gupta-sachin/android-play-billing,8,1,7,0,4,2,1,2,0,0,2,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jbilbo/android-vision,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tolmachevroman/android-vision,13,1,11,1,2,10,7,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lysrt/android-vision,9,0,8,1,4,2,1,0,0,0,3,2,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wax911/android-vision,101,88,13,0,9,26,26,11,4,4,16,16,0,0,4,4,23,23,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
wapegomes/android-vision,10,0,10,0,3,6,5,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zavidovych/android-vision,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mray190/android-vision,3,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gcstang/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vojtisek-michal/android-vision,5,0,5,0,3,2,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twtrubiks/android-vision,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vvvictor/android-vision,9,0,9,0,4,4,3,2,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tobiasschuerg/android-vision,12,0,11,1,4,4,3,1,0,0,3,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manuelfidalgo/android,221,14,45,162,15,57,51,15,7,7,22,18,0,0,11,8,57,48,7,7,3,0,3,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,47
mrigankdembla/android-vision,6,6,0,0,2,4,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
developer79433/android-vision,4,0,4,0,2,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sirekanyan/android-vision,6,1,5,0,3,3,3,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MaTriXy/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fmatosqg/android-vision,45,12,32,1,6,29,13,2,0,0,7,4,0,0,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
iamBedant/android-vision,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TonyTangAndroid/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sudipbhandari126/android-vision,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asalmerontkd/android-vision,65,65,0,0,9,19,19,2,1,1,2,2,0,0,1,1,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
software231/android-vision,32,7,24,1,3,11,5,0,0,0,9,8,0,0,3,1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peaboard/android-vision,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allancth/android-vision,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payasgupta/android-vision,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
innocarpe/android-vision,42,9,33,0,4,30,14,0,0,0,3,2,0,0,1,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AbdulDroid/android-vision,22,0,22,0,2,0,0,5,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy-Hu/android-vision,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
durzoflint/android-vision,7,0,7,0,2,5,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlanCowap/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vladimirjeune/android-vision,8,0,8,0,2,7,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IvanBean/android-vision,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chauhan-abhi/android-vision,7,0,7,0,2,6,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nayzaa/android-vision,174,131,38,5,13,30,19,3,1,1,5,4,0,0,2,2,43,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
dukemike/android-vision,12,5,7,0,4,7,7,1,0,0,2,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImAliSuleiman/android-vision,7,0,7,0,3,4,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexvonduar/android-vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlexN34/ocrconverter,252,50,16,186,13,62,57,14,9,9,19,18,0,0,10,9,84,73,7,7,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53
tank777/android-vision,5,0,5,0,2,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharraj/android-vision,100,26,71,3,5,52,15,1,0,0,10,2,0,0,6,1,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
nikhilshenoy/android-vision,60,6,54,0,4,31,4,0,0,0,0,0,0,0,1,1,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hoopoe/FR-android-dlib-opencv,12050,5841,399,5810,68,1018,628,27,11,10,68,23,0,0,31,13,358,142,15,11,39,0,39,4,2,410,134,16,8,22,16,4,0,0,0,0,84,34,9984
Ink-WeiZhang/android-vision,10,0,10,0,4,1,1,1,0,0,2,2,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
safebutler/android-vision,30,4,26,0,6,7,4,2,0,0,8,4,0,0,3,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
ali-android/android-vision,4,1,3,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rroyGit/android-vision,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aashray/android-vision,6,0,6,0,3,2,2,0,0,0,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahmdkhled/android-vision,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddwheele/android-vision,489,68,401,20,8,330,83,1,0,0,7,3,0,0,23,2,122,34,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22
alexfabianb94/android-vision,157,0,3,154,10,40,40,13,7,7,17,15,0,0,7,7,37,37,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
harry996/android-vision,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohamedsaif/android-vision,3,1,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ivanildojr/android-vision,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Natarajan-R/android-vision,27,21,6,0,9,6,6,3,1,1,6,6,0,0,1,1,5,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
colinsung/android-ads,4,0,4,0,2,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDP-ADMIN/android-ads,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Buggaboo/android-SpeedTracker,21,1,20,0,5,3,2,1,0,0,5,3,0,0,4,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
