26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-12-03 00:00:00 , 47
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
21 , 2014-11-17 00:00:00 , 31
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-10-08 00:00:00 , 52
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-10-08 00:00:00 , 52
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
22 , 2015-04-28 00:00:00 , 50
23 , 2015-08-17 00:00:00 , 0
24 , 2016-08-12 00:00:00 , 58
25 , 2016-12-13 00:00:00 , 8
26 , 2017-10-10 00:00:00 , 50
27 , 2018-02-15 00:00:00 , 72
23 , 2015-12-14 00:00:00 , 119
25 , 2017-09-15 00:00:00 , 284
26 , 2017-06-13 00:00:00 , 0
26 , 2017-08-28 00:00:00 , 7
25 , 2017-02-02 00:00:00 , 59
25 , 2017-02-02 00:00:00 , 59
23 , 2016-04-25 00:00:00 , 252
24 , 2016-09-06 00:00:00 , 83
23 , 2015-12-02 00:00:00 , 107
21 , 2014-11-14 00:00:00 , 28
